location,date,new_diagnoses,cum_infections,new_deaths,cum_deaths,new_tests,cum_tests,imported_cases
Mexico city,2020-06-14,130,38578,54,4079,647,89182,0
Mexico city,2020-06-15,203,38781,27,4106,2216,91398,0
Mexico city,2020-06-16,89,38870,23,4129,2099,93497,0
Mexico city,2020-06-17,1,38871,3,4132,1311,94808,0
Monterrey,2019-12-31,0,0,0,0,0,0,1
Monterrey,2020-01-01,0,0,0,0,0,0,1
Monterrey,2020-01-02,0,0,0,0,0,0,1
Monterrey,2020-01-03,0,0,0,0,0,0,1
Monterrey,2020-01-04,0,0,0,0,0,0,1
Monterrey,2020-01-05,0,0,0,0,0,0,1
Monterrey,2020-01-06,0,0,0,0,0,0,1
Monterrey,2020-01-07,0,0,0,0,0,0,1
Monterrey,2020-01-08,0,0,0,0,0,0,1
Monterrey,2020-01-09,0,0,0,0,0,0,1
Monterrey,2020-01-10,0,0,0,0,0,0,1
Monterrey,2020-01-11,0,0,0,0,0,0,1
Monterrey,2020-01-12,0,0,0,0,0,0,1
Monterrey,2020-01-13,0,0,0,0,0,0,1
Monterrey,2020-01-14,0,0,0,0,0,0,1
Monterrey,2020-01-15,0,0,0,0,0,0,1
Monterrey,2020-01-16,0,0,0,0,0,0,1
Monterrey,2020-01-17,0,0,0,0,0,0,1
Monterrey,2020-01-18,0,0,0,0,0,0,1
Monterrey,2020-01-19,0,0,0,0,0,0,1
Monterrey,2020-01-20,0,0,0,0,0,0,1
Monterrey,2020-01-21,0,0,0,0,2,2,1
Monterrey,2020-01-22,0,0,0,0,1,3,1
Monterrey,2020-01-23,0,0,0,0,0,3,1
Monterrey,2020-01-24,0,0,0,0,0,3,1
Monterrey,2020-01-25,0,0,0,0,0,3,1
Monterrey,2020-01-26,0,0,0,0,0,3,1
Monterrey,2020-01-27,0,0,0,0,0,3,1
Monterrey,2020-01-28,0,0,0,0,0,3,1
Monterrey,2020-01-29,0,0,0,0,0,3,1
Monterrey,2020-01-30,0,0,0,0,0,3,1
Monterrey,2020-01-31,0,0,0,0,0,3,1
Monterrey,2020-02-01,0,0,0,0,0,3,1
Monterrey,2020-02-02,0,0,0,0,0,3,1
Monterrey,2020-02-03,0,0,0,0,0,3,1
Monterrey,2020-02-04,0,0,0,0,0,3,1
Monterrey,2020-02-05,0,0,0,0,0,3,1
Monterrey,2020-02-06,0,0,0,0,1,4,1
Monterrey,2020-02-07,0,0,0,0,0,4,1
Monterrey,2020-02-08,0,0,0,0,0,4,1
Monterrey,2020-02-09,0,0,0,0,0,4,1
Monterrey,2020-02-10,0,0,0,0,1,5,1
Monterrey,2020-02-11,0,0,0,0,0,5,1
Monterrey,2020-02-12,0,0,0,0,0,5,1
Monterrey,2020-02-13,0,0,0,0,0,5,1
Monterrey,2020-02-14,0,0,0,0,0,5,1
Monterrey,2020-02-15,0,0,0,0,0,5,1
Monterrey,2020-02-16,0,0,0,0,0,5,1
Monterrey,2020-02-17,0,0,0,0,0,5,1
Monterrey,2020-02-18,0,0,0,0,0,5,1
Monterrey,2020-02-19,0,0,0,0,0,5,1
Monterrey,2020-02-20,0,0,0,0,0,5,1
Monterrey,2020-02-21,0,0,0,0,0,5,1
Monterrey,2020-02-22,0,0,0,0,0,5,1
Monterrey,2020-02-23,0,0,0,0,0,5,1
Monterrey,2020-02-24,0,0,0,0,0,5,1
Monterrey,2020-02-25,0,0,0,0,1,6,1
Monterrey,2020-02-26,0,0,0,0,0,6,1
Monterrey,2020-02-27,0,0,0,0,1,7,1
Monterrey,2020-02-28,0,0,0,0,2,9,1
Monterrey,2020-02-29,0,0,0,0,0,9,1
Monterrey,2020-03-01,0,0,0,0,1,10,1
Monterrey,2020-03-02,0,0,0,0,2,12,1
Monterrey,2020-03-03,0,0,0,0,3,15,1
Monterrey,2020-03-04,0,0,0,0,0,15,1
Monterrey,2020-03-05,0,0,0,0,0,15,1
Monterrey,2020-03-06,0,0,0,0,1,16,1
Monterrey,2020-03-07,0,0,0,0,1,17,1
Monterrey,2020-03-08,0,0,0,0,0,17,1
Monterrey,2020-03-09,0,0,0,0,4,21,1
Monterrey,2020-03-10,0,0,0,0,1,22,1
Monterrey,2020-03-11,1,1,0,0,4,26,1
Monterrey,2020-03-12,0,1,0,0,6,32,1
Monterrey,2020-03-13,2,3,0,0,20,52,1
Monterrey,2020-03-14,2,5,0,0,9,61,1
Monterrey,2020-03-15,0,5,0,0,2,63,1
Monterrey,2020-03-16,2,7,0,0,11,74,1
Monterrey,2020-03-17,0,7,0,0,15,89,1
Monterrey,2020-03-18,1,8,0,0,10,99,1
Monterrey,2020-03-19,2,10,0,0,26,125,1
Monterrey,2020-03-20,3,13,0,0,19,144,1
Monterrey,2020-03-21,4,17,0,0,22,166,1
Monterrey,2020-03-22,2,19,0,0,13,179,1
Monterrey,2020-03-23,1,20,0,0,22,201,1
Monterrey,2020-03-24,1,21,0,0,30,231,1
Monterrey,2020-03-25,0,21,0,0,36,267,1
Monterrey,2020-03-26,0,21,0,0,21,288,1
Monterrey,2020-03-27,4,25,0,0,28,316,1
Monterrey,2020-03-28,1,26,0,0,23,339,1
Monterrey,2020-03-29,1,27,0,0,17,356,1
Monterrey,2020-03-30,4,31,0,0,33,389,1
Monterrey,2020-03-31,0,31,0,0,26,415,1
Monterrey,2020-04-01,0,31,0,0,31,446,1
Monterrey,2020-04-02,1,32,0,0,21,467,1
Monterrey,2020-04-03,1,33,0,0,29,496,1
Monterrey,2020-04-04,0,33,0,0,19,515,1
Monterrey,2020-04-05,0,33,1,1,13,528,1
Monterrey,2020-04-06,3,36,0,1,29,557,1
Monterrey,2020-04-07,2,38,1,2,32,589,1
Monterrey,2020-04-08,4,42,0,2,32,621,1
Monterrey,2020-04-09,0,42,0,2,80,701,1
Monterrey,2020-04-10,5,47,0,2,148,849,1
Monterrey,2020-04-11,3,50,0,2,109,958,1
Monterrey,2020-04-12,3,53,0,2,77,1035,1
Monterrey,2020-04-13,9,62,1,3,86,1121,1
Monterrey,2020-04-14,6,68,0,3,95,1216,1
Monterrey,2020-04-15,2,70,0,3,86,1302,1
Monterrey,2020-04-16,4,74,0,3,93,1395,1
Monterrey,2020-04-17,3,77,0,3,55,1450,1
Monterrey,2020-04-18,1,78,0,3,16,1466,0
Monterrey,2020-04-19,1,79,0,3,29,1495,0
Monterrey,2020-04-20,2,81,0,3,41,1536,0
Monterrey,2020-04-21,4,85,0,3,20,1556,0
Monterrey,2020-04-22,3,88,1,4,20,1576,0
Monterrey,2020-04-23,2,90,1,5,24,1600,0
Monterrey,2020-04-24,3,93,1,6,23,1623,0
Monterrey,2020-04-25,1,94,0,6,20,1643,0
Monterrey,2020-04-26,2,96,0,6,28,1671,0
Monterrey,2020-04-27,3,99,0,6,36,1707,0
Monterrey,2020-04-28,4,103,2,8,53,1760,0
Monterrey,2020-04-29,6,109,0,8,42,1802,0
Monterrey,2020-04-30,2,111,1,9,33,1835,0
Monterrey,2020-05-01,2,113,0,9,28,1863,0
Monterrey,2020-05-02,6,119,1,10,24,1887,0
Monterrey,2020-05-03,2,121,1,11,19,1906,0
Monterrey,2020-05-04,7,128,1,12,53,1959,0
Monterrey,2020-05-05,2,130,1,13,57,2016,0
Monterrey,2020-05-06,6,136,1,14,35,2051,0
Monterrey,2020-05-07,3,139,0,14,35,2086,0
Monterrey,2020-05-08,5,144,0,14,43,2129,0
Monterrey,2020-05-09,10,154,0,14,59,2188,0
Monterrey,2020-05-10,3,157,0,14,26,2214,0
Monterrey,2020-05-11,6,163,0,14,61,2275,0
Monterrey,2020-05-12,8,171,0,14,77,2352,0
Monterrey,2020-05-13,11,182,1,15,77,2429,0
Monterrey,2020-05-14,9,191,0,15,75,2504,0
Monterrey,2020-05-15,21,212,1,16,63,2567,0
Monterrey,2020-05-16,12,224,1,17,74,2641,0
Monterrey,2020-05-17,3,227,1,18,34,2675,0
Monterrey,2020-05-18,12,239,1,19,94,2769,0
Monterrey,2020-05-19,10,249,0,19,75,2844,0
Monterrey,2020-05-20,14,263,4,23,80,2924,0
Monterrey,2020-05-21,13,276,0,23,77,3001,0
Monterrey,2020-05-22,13,289,0,23,93,3094,0
Monterrey,2020-05-23,6,295,0,23,83,3177,0
Monterrey,2020-05-24,10,305,0,23,67,3244,0
Monterrey,2020-05-25,32,337,3,26,119,3363,0
Monterrey,2020-05-26,41,378,3,29,156,3519,0
Monterrey,2020-05-27,16,394,0,29,111,3630,0
Monterrey,2020-05-28,14,408,2,31,126,3756,0
Monterrey,2020-05-29,24,432,0,31,167,3923,0
Monterrey,2020-05-30,12,444,1,32,75,3998,0
Monterrey,2020-05-31,4,448,2,34,27,4025,0
Monterrey,2020-06-01,29,477,0,34,107,4132,0
Monterrey,2020-06-02,25,502,1,35,116,4248,0
Monterrey,2020-06-03,22,524,0,35,99,4347,0
Monterrey,2020-06-04,45,569,1,36,153,4500,0
Monterrey,2020-06-05,37,606,0,36,142,4642,0
Monterrey,2020-06-06,15,621,3,39,97,4739,0
Monterrey,2020-06-07,6,627,1,40,55,4794,0
Monterrey,2020-06-08,94,721,0,40,226,5020,0
Monterrey,2020-06-09,40,761,2,42,161,5181,0
Monterrey,2020-06-10,53,814,2,44,215,5396,0
Monterrey,2020-06-11,63,877,1,45,183,5579,0
Monterrey,2020-06-12,54,931,0,45,239,5818,0
Monterrey,2020-06-13,14,945,2,47,150,5968,0
Monterrey,2020-06-14,8,953,0,47,81,6049,0
Monterrey,2020-06-15,15,968,3,50,200,6249,0
Monterrey,2020-06-16,2,970,1,51,146,6395,0
Monterrey,2020-06-17,0,970,1,52,45,6440,0
Acapulco de Juarez,2019-12-31,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-01,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-02,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-03,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-04,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-05,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-06,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-07,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-08,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-09,0,0,0,0,0,0,1
Acapulco de Juarez,2020-01-10,0,0,0,0,1,1,1
Acapulco de Juarez,2020-01-11,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-12,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-13,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-14,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-15,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-16,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-17,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-18,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-19,0,0,0,0,0,1,1
Acapulco de Juarez,2020-01-20,0,0,0,0,1,2,1
Acapulco de Juarez,2020-01-21,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-22,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-23,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-24,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-25,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-26,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-27,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-28,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-29,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-30,0,0,0,0,0,2,1
Acapulco de Juarez,2020-01-31,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-01,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-02,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-03,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-04,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-05,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-06,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-07,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-08,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-09,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-10,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-11,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-12,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-13,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-14,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-15,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-16,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-17,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-18,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-19,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-20,0,0,0,0,0,2,1
Acapulco de Juarez,2020-02-21,0,0,0,0,1,3,1
Acapulco de Juarez,2020-02-22,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-23,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-24,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-25,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-26,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-27,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-28,0,0,0,0,0,3,1
Acapulco de Juarez,2020-02-29,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-01,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-02,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-03,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-04,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-05,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-06,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-07,0,0,0,0,0,3,1
Acapulco de Juarez,2020-03-08,0,0,0,0,1,4,1
Acapulco de Juarez,2020-03-09,0,0,0,0,2,6,1
Acapulco de Juarez,2020-03-10,0,0,0,0,0,6,1
Acapulco de Juarez,2020-03-11,0,0,0,0,0,6,1
Acapulco de Juarez,2020-03-12,0,0,0,0,0,6,1
Acapulco de Juarez,2020-03-13,1,1,0,0,6,12,1
Acapulco de Juarez,2020-03-14,0,1,0,0,0,12,1
Acapulco de Juarez,2020-03-15,0,1,0,0,0,12,1
Acapulco de Juarez,2020-03-16,2,3,0,0,3,15,1
Acapulco de Juarez,2020-03-17,3,6,0,0,5,20,1
Acapulco de Juarez,2020-03-18,0,6,0,0,1,21,1
Acapulco de Juarez,2020-03-19,0,6,0,0,0,21,1
Acapulco de Juarez,2020-03-20,0,6,0,0,2,23,1
Acapulco de Juarez,2020-03-21,1,7,0,0,1,24,1
Acapulco de Juarez,2020-03-22,0,7,0,0,0,24,1
Acapulco de Juarez,2020-03-23,1,8,0,0,10,34,1
Acapulco de Juarez,2020-03-24,0,8,0,0,2,36,1
Acapulco de Juarez,2020-03-25,3,11,0,0,14,50,1
Acapulco de Juarez,2020-03-26,4,15,0,0,15,65,1
Acapulco de Juarez,2020-03-27,0,15,0,0,8,73,1
Acapulco de Juarez,2020-03-28,1,16,1,1,8,81,1
Acapulco de Juarez,2020-03-29,1,17,0,1,9,90,1
Acapulco de Juarez,2020-03-30,1,18,0,1,17,107,1
Acapulco de Juarez,2020-03-31,3,21,0,1,12,119,1
Acapulco de Juarez,2020-04-01,2,23,0,1,14,133,1
Acapulco de Juarez,2020-04-02,1,24,0,1,12,145,1
Acapulco de Juarez,2020-04-03,1,25,0,1,4,149,1
Acapulco de Juarez,2020-04-04,0,25,0,1,4,153,1
Acapulco de Juarez,2020-04-05,1,26,0,1,3,156,1
Acapulco de Juarez,2020-04-06,6,32,0,1,14,170,1
Acapulco de Juarez,2020-04-07,6,38,0,1,16,186,1
Acapulco de Juarez,2020-04-08,4,42,0,1,11,197,1
Acapulco de Juarez,2020-04-09,1,43,1,2,5,202,1
Acapulco de Juarez,2020-04-10,1,44,0,2,10,212,1
Acapulco de Juarez,2020-04-11,3,47,0,2,7,219,1
Acapulco de Juarez,2020-04-12,3,50,0,2,8,227,1
Acapulco de Juarez,2020-04-13,8,58,0,2,24,251,1
Acapulco de Juarez,2020-04-14,3,61,1,3,17,268,1
Acapulco de Juarez,2020-04-15,3,64,0,3,16,284,1
Acapulco de Juarez,2020-04-16,3,67,0,3,14,298,1
Acapulco de Juarez,2020-04-17,8,75,0,3,14,312,1
Acapulco de Juarez,2020-04-18,1,76,1,4,8,320,0
Acapulco de Juarez,2020-04-19,1,77,1,5,4,324,0
Acapulco de Juarez,2020-04-20,5,82,0,5,19,343,0
Acapulco de Juarez,2020-04-21,3,85,1,6,14,357,0
Acapulco de Juarez,2020-04-22,3,88,1,7,6,363,0
Acapulco de Juarez,2020-04-23,14,102,0,7,24,387,0
Acapulco de Juarez,2020-04-24,15,117,0,7,26,413,0
Acapulco de Juarez,2020-04-25,3,120,1,8,10,423,0
Acapulco de Juarez,2020-04-26,11,131,1,9,16,439,0
Acapulco de Juarez,2020-04-27,12,143,3,12,25,464,0
Acapulco de Juarez,2020-04-28,18,161,1,13,46,510,0
Acapulco de Juarez,2020-04-29,13,174,1,14,22,532,0
Acapulco de Juarez,2020-04-30,8,182,2,16,23,555,0
Acapulco de Juarez,2020-05-01,10,192,0,16,19,574,0
Acapulco de Juarez,2020-05-02,30,222,3,19,54,628,0
Acapulco de Juarez,2020-05-03,12,234,1,20,20,648,0
Acapulco de Juarez,2020-05-04,27,261,1,21,50,698,0
Acapulco de Juarez,2020-05-05,11,272,1,22,31,729,0
Acapulco de Juarez,2020-05-06,25,297,3,25,54,783,0
Acapulco de Juarez,2020-05-07,15,312,2,27,41,824,0
Acapulco de Juarez,2020-05-08,29,341,2,29,61,885,0
Acapulco de Juarez,2020-05-09,14,355,1,30,31,916,0
Acapulco de Juarez,2020-05-10,20,375,1,31,28,944,0
Acapulco de Juarez,2020-05-11,26,401,1,32,66,1010,0
Acapulco de Juarez,2020-05-12,35,436,2,34,66,1076,0
Acapulco de Juarez,2020-05-13,24,460,5,39,59,1135,0
Acapulco de Juarez,2020-05-14,50,510,5,44,78,1213,0
Acapulco de Juarez,2020-05-15,42,552,9,53,79,1292,0
Acapulco de Juarez,2020-05-16,32,584,4,57,52,1344,0
Acapulco de Juarez,2020-05-17,23,607,6,63,41,1385,0
Acapulco de Juarez,2020-05-18,89,696,9,72,128,1513,0
Acapulco de Juarez,2020-05-19,68,764,5,77,85,1598,0
Acapulco de Juarez,2020-05-20,109,873,14,91,129,1727,0
Acapulco de Juarez,2020-05-21,93,966,7,98,126,1853,0
Acapulco de Juarez,2020-05-22,71,1037,7,105,104,1957,0
Acapulco de Juarez,2020-05-23,50,1087,15,120,72,2029,0
Acapulco de Juarez,2020-05-24,34,1121,13,133,48,2077,0
Acapulco de Juarez,2020-05-25,85,1206,15,148,104,2181,0
Acapulco de Juarez,2020-05-26,78,1284,8,156,108,2289,0
Acapulco de Juarez,2020-05-27,73,1357,13,169,125,2414,0
Acapulco de Juarez,2020-05-28,71,1428,14,183,103,2517,0
Acapulco de Juarez,2020-05-29,61,1489,14,197,109,2626,0
Acapulco de Juarez,2020-05-30,37,1526,9,206,77,2703,0
Acapulco de Juarez,2020-05-31,58,1584,19,225,80,2783,0
Acapulco de Juarez,2020-06-01,88,1672,14,239,125,2908,0
Acapulco de Juarez,2020-06-02,60,1732,16,255,117,3025,0
Acapulco de Juarez,2020-06-03,75,1807,4,259,108,3133,0
Acapulco de Juarez,2020-06-04,69,1876,6,265,102,3235,0
Acapulco de Juarez,2020-06-05,72,1948,15,280,111,3346,0
Acapulco de Juarez,2020-06-06,57,2005,4,284,94,3440,0
Acapulco de Juarez,2020-06-07,39,2044,13,297,50,3490,0
Acapulco de Juarez,2020-06-08,72,2116,10,307,119,3609,0
Acapulco de Juarez,2020-06-09,63,2179,7,314,98,3707,0
Acapulco de Juarez,2020-06-10,71,2250,13,327,110,3817,0
Acapulco de Juarez,2020-06-11,65,2315,9,336,104,3921,0
Acapulco de Juarez,2020-06-12,44,2359,3,339,117,4038,0
Acapulco de Juarez,2020-06-13,14,2373,10,349,75,4113,0
Acapulco de Juarez,2020-06-14,13,2386,9,358,54,4167,0
Acapulco de Juarez,2020-06-15,0,2386,1,359,65,4232,0
Acapulco de Juarez,2020-06-16,0,2386,2,361,97,4329,0
Acapulco de Juarez,2020-06-17,0,2386,0,361,10,4339,0
Zapopan,2019-12-31,0,0,0,0,0,0,1
Zapopan,2020-01-01,0,0,0,0,1,1,1
Zapopan,2020-01-02,0,0,0,0,0,1,1
Zapopan,2020-01-03,0,0,0,0,1,2,1
Zapopan,2020-01-04,0,0,0,0,0,2,1
Zapopan,2020-01-05,0,0,0,0,1,3,1
Zapopan,2020-01-06,0,0,0,0,0,3,1
Zapopan,2020-01-07,0,0,0,0,0,3,1
Zapopan,2020-01-08,0,0,0,0,1,4,1
Zapopan,2020-01-09,0,0,0,0,1,5,1
Zapopan,2020-01-10,0,0,0,0,1,6,1
Zapopan,2020-01-11,0,0,0,0,3,9,1
Zapopan,2020-01-12,0,0,0,0,1,10,1
Zapopan,2020-01-13,0,0,0,0,2,12,1
Zapopan,2020-01-14,0,0,0,0,4,16,1
Zapopan,2020-01-15,0,0,0,0,6,22,1
Zapopan,2020-01-16,0,0,0,0,4,26,1
Zapopan,2020-01-17,0,0,0,0,5,31,1
Zapopan,2020-01-18,0,0,0,0,2,33,1
Zapopan,2020-01-19,0,0,0,0,1,34,1
Zapopan,2020-01-20,0,0,0,0,4,38,1
Zapopan,2020-01-21,0,0,0,0,7,45,1
Zapopan,2020-01-22,0,0,0,0,4,49,1
Zapopan,2020-01-23,0,0,0,0,2,51,1
Zapopan,2020-01-24,0,0,0,0,4,55,1
Zapopan,2020-01-25,0,0,0,0,1,56,1
Zapopan,2020-01-26,0,0,0,0,0,56,1
Zapopan,2020-01-27,0,0,0,0,3,59,1
Zapopan,2020-01-28,0,0,0,0,5,64,1
Zapopan,2020-01-29,0,0,0,0,1,65,1
Zapopan,2020-01-30,0,0,0,0,3,68,1
Zapopan,2020-01-31,0,0,0,0,3,71,1
Zapopan,2020-02-01,0,0,0,0,2,73,1
Zapopan,2020-02-02,0,0,0,0,3,76,1
Zapopan,2020-02-03,0,0,0,0,2,78,1
Zapopan,2020-02-04,0,0,0,0,1,79,1
Zapopan,2020-02-05,0,0,0,0,1,80,1
Zapopan,2020-02-06,0,0,0,0,2,82,1
Zapopan,2020-02-07,0,0,0,0,2,84,1
Zapopan,2020-02-08,0,0,0,0,1,85,1
Zapopan,2020-02-09,0,0,0,0,2,87,1
Zapopan,2020-02-10,0,0,0,0,4,91,1
Zapopan,2020-02-11,0,0,0,0,1,92,1
Zapopan,2020-02-12,0,0,0,0,3,95,1
Zapopan,2020-02-13,0,0,0,0,1,96,1
Zapopan,2020-02-14,0,0,0,0,3,99,1
Zapopan,2020-02-15,0,0,0,0,0,99,1
Zapopan,2020-02-16,0,0,0,0,4,103,1
Zapopan,2020-02-17,0,0,0,0,3,106,1
Zapopan,2020-02-18,0,0,0,0,1,107,1
Zapopan,2020-02-19,0,0,0,0,0,107,1
Zapopan,2020-02-20,0,0,0,0,2,109,1
Zapopan,2020-02-21,0,0,0,0,0,109,1
Zapopan,2020-02-22,0,0,0,0,1,110,1
Zapopan,2020-02-23,0,0,0,0,1,111,1
Zapopan,2020-02-24,0,0,0,0,3,114,1
Zapopan,2020-02-25,0,0,0,0,1,115,1
Zapopan,2020-02-26,0,0,0,0,3,118,1
Zapopan,2020-02-27,0,0,0,0,1,119,1
Zapopan,2020-02-28,0,0,0,0,1,120,1
Zapopan,2020-02-29,0,0,0,0,0,120,1
Zapopan,2020-03-01,0,0,0,0,1,121,1
Zapopan,2020-03-02,0,0,0,0,1,122,1
Zapopan,2020-03-03,0,0,0,0,3,125,1
Zapopan,2020-03-04,0,0,0,0,5,130,1
Zapopan,2020-03-05,0,0,0,0,1,131,1
Zapopan,2020-03-06,0,0,0,0,3,134,1
Zapopan,2020-03-07,0,0,0,0,1,135,1
Zapopan,2020-03-08,0,0,0,0,1,136,1
Zapopan,2020-03-09,0,0,0,0,0,136,1
Zapopan,2020-03-10,0,0,0,0,5,141,1
Zapopan,2020-03-11,0,0,0,0,2,143,1
Zapopan,2020-03-12,2,2,0,0,10,153,1
Zapopan,2020-03-13,2,4,0,0,9,162,1
Zapopan,2020-03-14,3,7,0,0,4,166,1
Zapopan,2020-03-15,0,7,0,0,6,172,1
Zapopan,2020-03-16,6,13,0,0,10,182,1
Zapopan,2020-03-17,2,15,0,0,15,197,1
Zapopan,2020-03-18,14,29,0,0,29,226,1
Zapopan,2020-03-19,4,33,0,0,21,247,1
Zapopan,2020-03-20,1,34,0,0,14,261,1
Zapopan,2020-03-21,1,35,0,0,16,277,1
Zapopan,2020-03-22,0,35,0,0,14,291,1
Zapopan,2020-03-23,3,38,0,0,21,312,1
Zapopan,2020-03-24,7,45,0,0,41,353,1
Zapopan,2020-03-25,1,46,0,0,21,374,1
Zapopan,2020-03-26,0,46,1,1,18,392,1
Zapopan,2020-03-27,1,47,0,1,23,415,1
Zapopan,2020-03-28,0,47,0,1,18,433,1
Zapopan,2020-03-29,1,48,0,1,15,448,1
Zapopan,2020-03-30,3,51,0,1,24,472,1
Zapopan,2020-03-31,0,51,0,1,26,498,1
Zapopan,2020-04-01,0,51,0,1,32,530,1
Zapopan,2020-04-02,2,53,0,1,31,561,1
Zapopan,2020-04-03,0,53,0,1,27,588,1
Zapopan,2020-04-04,0,53,0,1,24,612,1
Zapopan,2020-04-05,0,53,0,1,9,621,1
Zapopan,2020-04-06,1,54,0,1,35,656,1
Zapopan,2020-04-07,1,55,0,1,32,688,1
Zapopan,2020-04-08,0,55,0,1,16,704,1
Zapopan,2020-04-09,0,55,0,1,22,726,1
Zapopan,2020-04-10,0,55,0,1,12,738,1
Zapopan,2020-04-11,0,55,0,1,14,752,1
Zapopan,2020-04-12,0,55,0,1,8,760,1
Zapopan,2020-04-13,1,56,0,1,17,777,1
Zapopan,2020-04-14,1,57,0,1,16,793,1
Zapopan,2020-04-15,2,59,0,1,9,802,1
Zapopan,2020-04-16,1,60,0,1,18,820,1
Zapopan,2020-04-17,1,61,0,1,38,858,1
Zapopan,2020-04-18,0,61,0,1,12,870,0
Zapopan,2020-04-19,0,61,0,1,2,872,0
Zapopan,2020-04-20,1,62,0,1,28,900,0
Zapopan,2020-04-21,0,62,0,1,20,920,0
Zapopan,2020-04-22,2,64,0,1,37,957,0
Zapopan,2020-04-23,1,65,0,1,31,988,0
Zapopan,2020-04-24,1,66,0,1,60,1048,0
Zapopan,2020-04-25,1,67,0,1,16,1064,0
Zapopan,2020-04-26,1,68,0,1,10,1074,0
Zapopan,2020-04-27,1,69,0,1,20,1094,0
Zapopan,2020-04-28,0,69,1,2,23,1117,0
Zapopan,2020-04-29,5,74,0,2,27,1144,0
Zapopan,2020-04-30,2,76,1,3,31,1175,0
Zapopan,2020-05-01,3,79,0,3,20,1195,0
Zapopan,2020-05-02,4,83,0,3,10,1205,0
Zapopan,2020-05-03,2,85,0,3,5,1210,0
Zapopan,2020-05-04,3,88,0,3,36,1246,0
Zapopan,2020-05-05,3,91,0,3,26,1272,0
Zapopan,2020-05-06,1,92,0,3,17,1289,0
Zapopan,2020-05-07,8,100,0,3,48,1337,0
Zapopan,2020-05-08,4,104,0,3,26,1363,0
Zapopan,2020-05-09,2,106,0,3,48,1411,0
Zapopan,2020-05-10,1,107,0,3,17,1428,0
Zapopan,2020-05-11,3,110,0,3,32,1460,0
Zapopan,2020-05-12,4,114,0,3,28,1488,0
Zapopan,2020-05-13,3,117,0,3,24,1512,0
